transaction_id;transaction_date;item_id;quantity;purchased_from;sold_to;transaction_type
DQ-01699;10 September 2020;OD0008;24;;RS DQLab;sell
DQ-01700;10 September 2020;OA0005;20;;RS DQLab;sell
DQ-01701;10 September 2020;OB0004;103;;RS DQLab;sell
DQ-01702;10 September 2020;OD0006;286;;RS DQLab;sell
DQ-01703;10 September 2020;OH0006;81;;RS DQLab;sell
DQ-01704;10 September 2020;OH0006;33;;RS DQLab;sell
DQ-01705;11 September 2020;OH0005;35;;RS DQLab;sell
DQ-01706;11 September 2020;OH0005;5;;RS DQLab;sell
DQ-01707;11 September 2020;OH0003;22;;RS DQLab;sell
DQ-01708;11 September 2020;OD0006;5;;RS DQLab;sell
DQ-01709;12 September 2020;OB0002;65;;RS DQLab;sell
DQ-01710;12 September 2020;OB0002;26;;RS DQLab;sell
DQ-01711;12 September 2020;OD0008;29;;RS DQLab;sell
DQ-01712;12 September 2020;OD0008;73;;RS DQLab;sell
DQ-01713;13 September 2020;OT0002;5;;RS DQLab;sell
DQ-01714;13 September 2020;OA0005;54;;RS DQLab;sell
DQ-01715;13 September 2020;OD0009;10;;RS DQLab;sell
DQ-01716;13 September 2020;OD0009;22;;RS DQLab;sell
DQ-01717;13 September 2020;OD0009;18;;RS DQLab;sell
DQ-01718;13 September 2020;OT0001;25;;RS DQLab;sell
DQ-01719;13 September 2020;OA0006;5;;RS DQLab;sell
DQ-01720;13 September 2020;OA0004;14;;RS DQLab;sell
DQ-01721;13 September 2020;OB0007;23;;RS DQLab;sell
DQ-01722;13 September 2020;OB0001;0;;RS DQLab;sell
DQ-01723;14 September 2020;OB0002;3;;RS DQLab;sell
DQ-01724;14 September 2020;OD0008;14;;RS DQLab;sell
DQ-01725;14 September 2020;OD0008;2;;RS DQLab;sell
DQ-01726;14 September 2020;OD0008;63;;RS DQLab;sell
DQ-01727;14 September 2020;OH0005;36;;RS DQLab;sell
DQ-01728;14 September 2020;OT0001;29;;RS DQLab;sell
DQ-01729;14 September 2020;OB0006;56;;RS DQLab;sell
DQ-01730;14 September 2020;OD0011;9;;RS DQLab;sell
DQ-01731;15 September 2020;OK0001;25;;RS DQLab;sell
DQ-01732;15 September 2020;OB0002;58;;RS DQLab;sell
DQ-01733;15 September 2020;OH0005;37;;RS DQLab;sell
DQ-01734;15 September 2020;OD0009;1;;RS DQLab;sell
DQ-01735;16 September 2020;OB0002;86;;RS DQLab;sell
DQ-01736;16 September 2020;OD0008;2;;RS DQLab;sell
DQ-01737;16 September 2020;OA0005;64;;RS DQLab;sell
DQ-01738;16 September 2020;OT0001;38;;RS DQLab;sell
DQ-01739;16 September 2020;OT0001;15;;RS DQLab;sell
DQ-01740;16 September 2020;OH0003;14;;RS DQLab;sell
DQ-01741;16 September 2020;OD0007;17;;RS DQLab;sell
DQ-01742;16 September 2020;OK0002;70;;RS DQLab;sell
DQ-01743;16 September 2020;OB0001;25;;RS DQLab;sell
DQ-01744;17 September 2020;OD0008;9;;RS DQLab;sell
DQ-01745;17 September 2020;OD0009;24;;RS DQLab;sell
DQ-01746;17 September 2020;OD0009;38;;RS DQLab;sell
DQ-01747;17 September 2020;OD0009;23;;RS DQLab;sell
DQ-01748;17 September 2020;OT0001;28;;RS DQLab;sell
DQ-01749;17 September 2020;OH0003;49;;RS DQLab;sell
DQ-01750;17 September 2020;OK0002;11;;RS DQLab;sell
DQ-01751;17 September 2020;OK0002;131;;RS DQLab;sell
DQ-01752;17 September 2020;OH0004;49;;RS DQLab;sell
DQ-01753;17 September 2020;OH0004;7;;RS DQLab;sell
DQ-01754;17 September 2020;OA0001;32;;RS DQLab;sell
DQ-01755;17 September 2020;OA0001;4;;RS DQLab;sell
DQ-01756;18 September 2020;OB0009;4;;RS DQLab;sell
DQ-01757;18 September 2020;OH0005;30;;RS DQLab;sell
DQ-01758;18 September 2020;OH0005;17;;RS DQLab;sell
DQ-01759;18 September 2020;OD0011;39;;RS DQLab;sell
DQ-01760;18 September 2020;OK0002;17;;RS DQLab;sell
DQ-01761;18 September 2020;OA0004;28;;RS DQLab;sell
DQ-01762;18 September 2020;OA0003;62;;RS DQLab;sell
DQ-01763;18 September 2020;OA0003;3;;RS DQLab;sell
DQ-01764;18 September 2020;OA0003;87;;RS DQLab;sell
DQ-01765;19 September 2020;OD0007;68;;RS DQLab;sell
DQ-01766;20 September 2020;OB0002;92;;RS DQLab;sell
DQ-01767;20 September 2020;OD0008;19;;RS DQLab;sell
DQ-01768;20 September 2020;OA0005;33;;RS DQLab;sell
DQ-01769;20 September 2020;OA0005;4;;RS DQLab;sell
DQ-01770;20 September 2020;OA0004;236;;RS DQLab;sell
DQ-01771;21 September 2020;OD0008;18;;RS DQLab;sell
DQ-01772;21 September 2020;OH0003;17;;RS DQLab;sell
DQ-01773;21 September 2020;OD0007;45;;RS DQLab;sell
DQ-01774;22 September 2020;OD0008;52;;RS DQLab;sell
DQ-01775;22 September 2020;OT0001;40;;RS DQLab;sell
DQ-01776;22 September 2020;OD0001;61;;RS DQLab;sell
DQ-01777;22 September 2020;OH0004;74;;RS DQLab;sell
DQ-01778;22 September 2020;OH0004;34;;RS DQLab;sell
DQ-01779;23 September 2020;OH0005;3;;RS DQLab;sell
DQ-01780;23 September 2020;OA0003;33;;RS DQLab;sell
DQ-01781;23 September 2020;OA0003;78;;RS DQLab;sell
DQ-01782;23 September 2020;OA0001;20;;RS DQLab;sell
DQ-01783;24 September 2020;OB0002;34;;RS DQLab;sell
DQ-01784;24 September 2020;OB0002;13;;RS DQLab;sell
DQ-01785;24 September 2020;OH0003;40;;RS DQLab;sell
DQ-01786;24 September 2020;OB0007;26;;RS DQLab;sell
DQ-01787;24 September 2020;OB0004;45;;RS DQLab;sell
DQ-01788;25 September 2020;OA0005;19;;RS DQLab;sell
DQ-01789;25 September 2020;OB0004;40;;RS DQLab;sell
DQ-01790;26 September 2020;OT0001;24;;RS DQLab;sell
DQ-01791;26 September 2020;OA0006;18;;RS DQLab;sell
DQ-01792;26 September 2020;OD0006;185;;RS DQLab;sell
DQ-01793;26 September 2020;OH0006;11;;RS DQLab;sell
DQ-01794;26 September 2020;OH0006;945;;RS DQLab;sell
DQ-01795;26 September 2020;OB0008;6;;RS DQLab;sell
DQ-01796;27 September 2020;OD0009;46;;RS DQLab;sell
DQ-01797;27 September 2020;OT0001;35;;RS DQLab;sell
DQ-01798;27 September 2020;OA0006;13;;RS DQLab;sell
DQ-01799;27 September 2020;OD0007;11;;RS DQLab;sell
DQ-01800;27 September 2020;OD0011;13;;RS DQLab;sell
DQ-01801;27 September 2020;OD0001;98;;RS DQLab;sell
DQ-01802;27 September 2020;OD0005;10;;RS DQLab;sell
DQ-01803;28 September 2020;OD0008;36;;RS DQLab;sell
DQ-01804;28 September 2020;OA0005;16;;RS DQLab;sell
DQ-01805;28 September 2020;OD0007;432;;RS DQLab;sell
DQ-01806;28 September 2020;OB0004;38;;RS DQLab;sell
DQ-01807;28 September 2020;OH0004;3;;RS DQLab;sell
DQ-01808;28 September 2020;OH0002;9;;RS DQLab;sell
DQ-01809;29 September 2020;OD0008;27;;RS DQLab;sell
DQ-01810;29 September 2020;OH0003;8;;RS DQLab;sell
DQ-01811;29 September 2020;OB0006;63;;RS DQLab;sell
DQ-01812;29 September 2020;OA0004;4;;RS DQLab;sell
DQ-01813;30 September 2020;OD0008;35;;RS DQLab;sell
DQ-01814;30 September 2020;OD0008;45;;RS DQLab;sell
DQ-01815;30 September 2020;OA0005;74;;RS DQLab;sell
DQ-01816;30 September 2020;OA0005;50;;RS DQLab;sell
DQ-01817;30 September 2020;OH0005;15;;RS DQLab;sell
DQ-01818;30 September 2020;OH0005;33;;RS DQLab;sell
DQ-01819;30 September 2020;OA0006;13;;RS DQLab;sell
DQ-01820;30 September 2020;OB0006;38;;RS DQLab;sell
DQ-01821;30 September 2020;OD0011;8;;RS DQLab;sell
DQ-01822;30 September 2020;OH0001;33;;RS DQLab;sell
DQ-01823;30 September 2020;OB0008;32;;RS DQLab;sell
DQ-01824;01 October 2020;OB0002;28;;RS DQLab;sell
DQ-01825;01 October 2020;OD0008;45;;RS DQLab;sell
DQ-01826;01 October 2020;OA0005;39;;RS DQLab;sell
DQ-01827;01 October 2020;OA0005;7;;RS DQLab;sell
DQ-01828;01 October 2020;OD0009;22;;RS DQLab;sell
DQ-01829;01 October 2020;OT0001;6;;RS DQLab;sell
DQ-01830;01 October 2020;OA0006;277;;RS DQLab;sell
DQ-01831;01 October 2020;OH0001;24;;RS DQLab;sell
DQ-01832;01 October 2020;OD0006;583;;RS DQLab;sell
DQ-01833;01 October 2020;OA0004;3000;DQLab-13;;buy
DQ-01834;01 October 2020;OA0006;1000;DQLab-05;;buy
DQ-01835;01 October 2020;OB0003;200;DQLab-05;;buy
DQ-01836;01 October 2020;OB0006;2000;DQLab-12;;buy
DQ-01837;01 October 2020;OD0006;2000;DQLab--16;;buy
DQ-01838;01 October 2020;OH0001;2000;DQLab-09;;buy
DQ-01839;01 October 2020;OH0003;1000;DQLab16;;buy
DQ-01840;01 October 2020;OH0004;2000;DQLab-005;;buy
DQ-01841;02 October 2020;OB0002;77;;RS DQLab;sell
DQ-01842;02 October 2020;OD0008;64;;RS DQLab;sell
DQ-01843;02 October 2020;OD0009;42;;RS DQLab;sell
DQ-01844;02 October 2020;OT0001;27;;RS DQLab;sell
DQ-01845;02 October 2020;OA0006;23;;RS DQLab;sell
DQ-01846;02 October 2020;OA0004;100;;RS DQLab;sell
DQ-01847;02 October 2020;OB0004;43;;RS DQLab;sell
DQ-01848;03 October 2020;OB0002;25;;RS DQLab;sell
DQ-01849;03 October 2020;OD0008;23;;RS DQLab;sell
DQ-01850;03 October 2020;OH0005;31;;RS DQLab;sell
DQ-01851;03 October 2020;OT0001;31;;RS DQLab;sell
DQ-01852;03 October 2020;OA0006;67;;RS DQLab;sell
DQ-01853;03 October 2020;OA0003;435;;RS DQLab;sell
DQ-01854;04 October 2020;OA0005;78;;RS DQLab;sell
DQ-01855;04 October 2020;OD0009;52;;RS DQLab;sell
DQ-01856;04 October 2020;OD0011;5;;RS DQLab;sell
DQ-01857;04 October 2020;OA0004;5;;RS DQLab;sell
DQ-01858;05 October 2020;OA0005;54;;RS DQLab;sell
DQ-01859;05 October 2020;OA0006;20;;RS DQLab;sell
DQ-01860;05 October 2020;OB0006;8;;RS DQLab;sell
DQ-01861;05 October 2020;OK0002;93;;RS DQLab;sell
DQ-01862;05 October 2020;OA0001;1;;RS DQLab;sell
DQ-01863;06 October 2020;OD0008;12;;RS DQLab;sell
DQ-01864;06 October 2020;OA0005;6;;RS DQLab;sell
DQ-01865;06 October 2020;OD0005;5;;RS DQLab;sell
DQ-01866;07 October 2020;OB0002;6;;RS DQLab;sell
DQ-01867;08 October 2020;OD0008;33;;RS DQLab;sell
DQ-01868;08 October 2020;OD0009;27;;RS DQLab;sell
DQ-01869;08 October 2020;OD0009;26;;RS DQLab;sell
DQ-01870;08 October 2020;OT0001;49;;RS DQLab;sell
DQ-01871;08 October 2020;OA0004;133;;RS DQLab;sell
DQ-01872;08 October 2020;OB0004;76;;RS DQLab;sell
DQ-01873;09 October 2020;OD0009;40;;RS DQLab;sell
DQ-01874;09 October 2020;OH0006;1225;;RS DQLab;sell
DQ-01875;10 October 2020;OA0005;14;;RS DQLab;sell
DQ-01876;10 October 2020;OD0001;14;;RS DQLab;sell
DQ-01877;10 October 2020;OB0004;2;;RS DQLab;sell
DQ-01878;10 October 2020;OD0006;168;;RS DQLab;sell
DQ-01879;10 October 2020;OH0002;50;;RS DQLab;sell
DQ-01880;11 October 2020;OA0005;18;;RS DQLab;sell
DQ-01881;11 October 2020;OH0005;17;;RS DQLab;sell
DQ-01882;11 October 2020;OH0003;49;;RS DQLab;sell
DQ-01883;11 October 2020;OD0007;9;;RS DQLab;sell
DQ-01884;11 October 2020;OB0006;2279;;RS DQLab;sell
DQ-01885;11 October 2020;OH0001;17;;RS DQLab;sell
DQ-01886;11 October 2020;OA0003;1;;RS DQLab;sell
DQ-01887;11 October 2020;OD0006;4;;RS DQLab;sell
DQ-01888;11 October 2020;OA0001;22;;RS DQLab;sell
DQ-01889;11 October 2020;OB0008;22;;RS DQLab;sell
DQ-01890;11 October 2020;OB0008;3;;RS DQLab;sell
DQ-01891;12 October 2020;OB0002;88;;RS DQLab;sell
DQ-01892;12 October 2020;OA0005;50;;RS DQLab;sell
DQ-01893;12 October 2020;OH0005;15;;RS DQLab;sell
DQ-01894;12 October 2020;OD0009;42;;RS DQLab;sell
DQ-01895;12 October 2020;OB0007;38;;RS DQLab;sell
DQ-01896;12 October 2020;OB0007;19;;RS DQLab;sell
DQ-01897;12 October 2020;OD0006;48;;RS DQLab;sell
DQ-01898;13 October 2020;OB0002;1;;RS DQLab;sell
DQ-01899;13 October 2020;OH0005;10;;RS DQLab;sell
DQ-01900;13 October 2020;OT0001;20;;RS DQLab;sell
DQ-01901;13 October 2020;OT0001;11;;RS DQLab;sell
DQ-01902;13 October 2020;OB0006;45;;RS DQLab;sell
DQ-01903;13 October 2020;OH0004;160;;RS DQLab;sell
DQ-01904;14 October 2020;OH0003;50;;RS DQLab;sell
DQ-01905;14 October 2020;OD0001;113;;RS DQLab;sell
DQ-01906;14 October 2020;OH0001;616;;RS DQLab;sell
DQ-01907;14 October 2020;OA0004;131;;RS DQLab;sell
DQ-01908;14 October 2020;OH0006;87;;RS DQLab;sell
DQ-01909;15 October 2020;OH0005;28;;RS DQLab;sell
DQ-01910;15 October 2020;OD0009;16;;RS DQLab;sell
DQ-01911;15 October 2020;OD0009;51;;RS DQLab;sell
DQ-01912;15 October 2020;OT0001;29;;RS DQLab;sell
DQ-01913;15 October 2020;OD0007;90;;RS DQLab;sell
DQ-01914;15 October 2020;OB0006;19;;RS DQLab;sell
DQ-01915;16 October 2020;OD0008;17;;RS DQLab;sell
DQ-01916;16 October 2020;OD0001;33;;RS DQLab;sell
DQ-01917;16 October 2020;OD0001;45;;RS DQLab;sell
DQ-01918;17 October 2020;OK0001;12;;RS DQLab;sell
DQ-01919;17 October 2020;OD0009;38;;RS DQLab;sell
DQ-01920;17 October 2020;OA0004;2;;RS DQLab;sell
DQ-01921;18 October 2020;OD0008;2;;RS DQLab;sell
DQ-01922;18 October 2020;OH003;8;;RS DQLab;sell
DQ-01923;19 October 2020;OD0008;83;;RS DQLab;sell
DQ-01924;19 October 2020;OD0008;32;;RS DQLab;sell
DQ-01925;19 October 2020;OA0005;49;;RS DQLab;sell
DQ-01926;19 October 2020;OT0001;51;;RS DQLab;sell
DQ-01927;19 October 2020;OD0007;22;;RS DQLab;sell
DQ-01928;19 October 2020;OB0006;81;;RS DQLab;sell
DQ-01929;19 October 2020;OD0011;4;;RS DQLab;sell
DQ-01930;19 October 2020;OD0001;34;;RS DQLab;sell
DQ-01931;19 October 2020;OB0007;189;;RS DQLab;sell
DQ-01932;20 October 2020;OB0002;38;;RS DQLab;sell
DQ-01933;20 October 2020;OD0009;52;;RS DQLab;sell
DQ-01934;20 October 2020;OH0003;27;;RS DQLab;sell
DQ-01935;20 October 2020;OK0002;6;;RS DQLab;sell
DQ-01936;20 October 2020;OB0007;92;;RS DQLab;sell
DQ-01937;20 October 2020;OB0007;91;;RS DQLab;sell
DQ-01938;20 October 2020;OA0003;49;;RS DQLab;sell
DQ-01939;21 October 2020;OD0008;31;;RS DQLab;sell
DQ-01940;21 October 2020;OH0005;28;;RS DQLab;sell
DQ-01941;21 October 2020;OH0005;16;;RS DQLab;sell
DQ-01942;21 October 2020;OH0005;52;;RS DQLab;sell
DQ-01943;21 October 2020;OD0009;2;;RS DQLab;sell
DQ-01944;21 October 2020;OH0003;39;;RS DQLab;sell
DQ-01945;21 October 2020;OD0006;10;;RS DQLab;sell
DQ-01946;21 October 2020;OD0006;3;;RS DQLab;sell
DQ-01947;21 October 2020;OD0005;3;;RS DQLab;sell
DQ-01948;22 October 2020;OB0002;20;;RS DQLab;sell
DQ-01949;22 October 2020;OH0005;44;;RS DQLab;sell
DQ-01950;22 October 2020;OD0011;14;;RS DQLab;sell
DQ-01951;22 October 2020;OD0001;0;;RS DQLab;sell
DQ-01952;23 October 2020;OB0002;27;;RS DQLab;sell
DQ-01953;23 October 2020;OA0005;44;;RS DQLab;sell
DQ-01954;23 October 2020;OD0009;38;;RS DQLab;sell
DQ-01955;23 October 2020;OD0009;3;;RS DQLab;sell
DQ-01956;23 October 2020;OD0009;2;;RS DQLab;sell
DQ-01957;23 October 2020;OA0006;8;;RS DQLab;sell
DQ-01958;24 October 2020;OD0008;60;;RS DQLab;sell
DQ-01959;24 October 2020;OD0001;23;;RS DQLab;sell
DQ-01960;25 October 2020;OD0008;24;;RS DQLab;sell
DQ-01961;25 October 2020;OH0003;46;;RS DQLab;sell
DQ-01962;25 October 2020;OA0001;18;;RS DQLab;sell
DQ-01963;25 October 2020;OA0001;6;;RS DQLab;sell
DQ-01964;26 October 2020;OD0009;7;;RS DQLab;sell
DQ-01965;26 October 2020;OB0006;81;;RS DQLab;sell
DQ-01966;26 October 2020;OK0002;21;;RS DQLab;sell
DQ-01967;27 October 2020;OD0001;62;;RS DQLab;sell
DQ-01968;27 October 2020;OK0002;33;;RS DQLab;sell
DQ-01969;28 October 2020;OB0002;33;;RS DQLab;sell
DQ-01970;28 October 2020;OH0005;4;;RS DQLab;sell
DQ-01971;28 October 2020;OH0001;152;;RS DQLab;sell
DQ-01972;29 October 2020;OB0005;38;;RS DQLab;sell
DQ-01973;29 October 2020;OA0005;23;;RS DQLab;sell
DQ-01974;30 October 2020;OA0005;7;;RS DQLab;sell
DQ-01975;30 October 2020;OH0005;2;;RS DQLab;sell
DQ-01976;30 October 2020;OH0003;6;;RS DQLab;sell
DQ-01977;30 October 2020;OH0003;41;;RS DQLab;sell
DQ-01978;30 October 2020;OA0006;74;;RS DQLab;sell
DQ-01979;30 October 2020;OA0006;99;;RS DQLab;sell
DQ-01980;30 October 2020;OA0006;82;;RS DQLab;sell
DQ-01981;30 October 2020;OA0003;16;;RS DQLab;sell
DQ-01982;30 October 2020;OB0004;63;;RS DQLab;sell
DQ-01983;30 October 2020;OH0004;3;;RS DQLab;sell
DQ-01984;30 October 2020;OD0005;7;;RS DQLab;sell
DQ-01985;30 October 2020;OD0010;6;;RS DQLab;sell
DQ-01986;31 October 2020;OA0005;25;;RS DQLab;sell
DQ-01987;31 October 2020;OT0001;8;;RS DQLab;sell
DQ-01988;31 October 2020;OH0003;18;;RS DQLab;sell
DQ-01989;31 October 2020;OH0003;44;;RS DQLab;sell
DQ-01990;31 October 2020;OA0006;15;;RS DQLab;sell
DQ-01991;31 October 2020;OD0001;32;;RS DQLab;sell
DQ-01992;31 October 2020;OD0001;84;;RS DQLab;sell
DQ-01993;31 October 2020;OH0006;25;;RS DQLab;sell
DQ-01994;01 November 2020;OK0001;25;;RS DQLab;sell
DQ-01995;01 November 2020;OB0002;45;;RS DQLab;sell
DQ-01996;01 November 2020;OB0002;38;;RS DQLab;sell
DQ-01997;01 November 2020;OD0008;3;;RS DQLab;sell
DQ-01998;01 November 2020;OD0008;33;;RS DQLab;sell
DQ-01999;01 November 2020;OH0005;51;;RS DQLab;sell
DQ-02000;01 November 2020;OA0003;14;;RS DQLab;sell
DQ-02001;01 November 2020;OB0004;53;;RS DQLab;sell
DQ-02002;01 November 2020;OA0005;2000;DQLab10;;buy
DQ-02003;01 November 2020;OA0006;1000;DQLab-01;;buy
DQ-02004;01 November 2020;OD0001;2000;DQLab-05;;beli
DQ-02005;01 November 2020;OD0008;2000;;;buy
DQ-02006;01 November 2020;OH0005;1000;DQLab02;;buy
DQ-02007;01 November 2020;OH0006;1000;DQLab16;;buy
DQ-02008;02 November 2020;OA0005;33;;RS DQLab;sell
DQ-02009;02 November 2020;OD0001;13;;RS DQLab;sell
DQ-02010;02 November 2020;OA0004;3;;RS DQLab;sell
DQ-02011;03 November 2020;OB0002;17;;RS DQLab;sell
DQ-02012;03 November 2020;OA0005;82;;RS DQLab;sell
DQ-02013;03 November 2020;OT0001;8;;RS DQLab;sell
DQ-02014;03 November 2020;OB0006;11;;RS DQLab;sell
DQ-02015;03 November 2020;OK0002;77;;RS DQLab;sell
DQ-02016;04 November 2020;OD0008;65;;RS DQLab;sell
DQ-02017;04 November 2020;OD0009;34;;RS DQLab;sell
DQ-02018;04 November 2020;OD0009;43;;RS DQLab;sell
DQ-02019;04 November 2020;OA0006;3;;RS DQLab;sell
DQ-02020;04 November 2020;OB0004;37;;RS DQLab;sell
DQ-02021;04 November 2020;OH0004;190;;RS DQLab;sell
DQ-02022;04 November 2020;OH0006;35;;RS DQLab;sell
DQ-02023;04 November 2020;OD0010;106;;RS DQLab;sell
DQ-02024;05 November 2020;OH0005;14;;RS DQLab;sell
DQ-02025;05 November 2020;OD0007;4;;RS DQLab;sell
DQ-02026;05 November 2020;OD0007;14;;RS DQLab;sell
DQ-02027;05 November 2020;OA0004;466;;RS DQLab;sell
DQ-02028;05 November 2020;OH0006;52;;RS DQLab;sell
DQ-02029;06 November 2020;OB0002;31;;RS DQLab;sell
DQ-02030;06 November 2020;OB0002;71;;RS DQLab;sell
DQ-02031;06 November 2020;OB0002;81;;RS DQLab;sell
DQ-02032;06 November 2020;OA0005;62;;RS DQLab;sell
DQ-02033;06 November 2020;OA0005;21;;RS DQLab;sell
DQ-02034;06 November 2020;OD0009;1;;RS DQLab;sell
DQ-02035;06 November 2020;OH0003;24;;RS DQLab;sell
DQ-02036;06 November 2020;OA0006;29;;RS DQLab;sell
DQ-02037;06 November 2020;OB0006;0;;RS DQLab;sell
DQ-02038;06 November 2020;OK0002;56;;RS DQLab;sell
DQ-02039;06 November 2020;OA0003;11;;RS DQLab;sell
DQ-02040;07 November 2020;OB0002;44;;RS DQLab;sell
DQ-02041;07 November 2020;OH0005;40;;RS DQLab;sell
DQ-02042;07 November 2020;OT0001;52;;RS DQLab;sell
DQ-02043;07 November 2020;OA0006;31;;RS DQLab;sell
DQ-02044;07 November 2020;OD0001;100;;RS DQLab;sell
DQ-02045;07 November 2020;OH0001;130;;RS DQLab;sell
DQ-02046;07 November 2020;OB0008;14;;RS DQLab;sell
DQ-02047;08 November 2020;OB0002;65;;RS DQLab;sell
DQ-02048;08 November 2020;OD0008;51;;RS DQLab;sell
DQ-02049;08 November 2020;OD0008;26;;RS DQLab;sell
DQ-02050;08 November 2020;OT0001;31;;RS DQLab;sell
DQ-02051;08 November 2020;OH0003;32;;RS DQLab;sell
DQ-02052;08 November 2020;OD0007;26;;RS DQLab;sell
DQ-02053;08 November 2020;OD0011;21;;RS DQLab;sell
DQ-02054;08 November 2020;OD0006;19;;RS DQLab;sell
DQ-02055;08 November 2020;OH0006;14;;RS DQLab;sell
DQ-02056;09 November 2020;OB0002;92;;RS DQLab;sell
DQ-02057;09 November 2020;OH0005;11;;RS DQLab;sell
DQ-02058;09 November 2020;OD0011;46;;RS DQLab;sell
DQ-02059;09 November 2020;OH0001;1;;RS DQLab;sell
DQ-02060;09 November 2020;OB0007;32;;RS DQLab;sell
DQ-02061;09 November 2020;OD0006;25;;RS DQLab;sell
DQ-02062;10 November 2020;OA0002;10;;RS DQLab;sell
DQ-02063;10 November 2020;OB0002;4;;RS DQLab;sell
DQ-02064;10 November 2020;OA0005;20;;RS DQLab;sell
DQ-02065;10 November 2020;OH0005;38;;RS DQLab;sell
DQ-02066;10 November 2020;OD0009;37;;RS DQLab;sell
DQ-02067;10 November 2020;OH0003;32;;RS DQLab;sell
DQ-02068;10 November 2020;OD0011;27;;RS DQLab;sell
DQ-02069;10 November 2020;OD0001;39;;RS DQLab;sell
DQ-02070;10 November 2020;OA0003;11;;RS DQLab;sell
DQ-02071;11 November 2020;OB0002;74;;RS DQLab;sell
DQ-02072;11 November 2020;OB0002;25;;RS DQLab;sell
DQ-02073;11 November 2020;OD0008;26;;RS DQLab;sell
DQ-02074;11 November 2020;OB0006;28;;RS DQLab;sell
DQ-02075;11 November 2020;OH0001;3;;RS DQLab;sell
DQ-02076;11 November 2020;OH0006;6;;RS DQLab;sell
DQ-02077;12 November 2020;OD0009;9;;RS DQLab;sell
DQ-02078;12 November 2020;OT0001;11;;RS DQLab;sell
DQ-02079;12 November 2020;OA0006;104;;RS DQLab;sell
DQ-02080;12 November 2020;OD0007;1;;RS DQLab;sell
DQ-02081;12 November 2020;OK0002;38;;RS DQLab;sell
DQ-02082;12 November 2020;OA0003;250;;RS DQLab;sell
DQ-02083;12 November 2020;OB0001;16;;RS DQLab;sell
DQ-02084;13 November 2020;OH0003;32;;RS DQLab;sell
DQ-02085;13 November 2020;OA0006;123;;RS DQLab;sell
DQ-02086;13 November 2020;OA0006;40;;RS DQLab;sell
DQ-02087;13 November 2020;OD0011;4;;RS DQLab;sell
DQ-02088;13 November 2020;OA0004;40;;RS DQLab;sell
DQ-02089;13 November 2020;OB0008;45;;RS DQLab;sell
DQ-02090;14 November 2020;OB0003;2;;RS DQLab;sell
DQ-02091;14 November 2020;OD0004;20;;RS DQLab;sell
DQ-02092;14 November 2020;OB0002;88;;RS DQLab;sell
DQ-02093;14 November 2020;OA0005;47;;RS DQLab;sell
DQ-02094;14 November 2020;OD0009;35;;RS DQLab;sell
DQ-02095;14 November 2020;OD0007;8;;RS DQLab;sell
DQ-02096;14 November 2020;OA0004;77;;RS DQLab;sell
DQ-02097;14 November 2020;OH0004;1;;RS DQLab;sell
DQ-02098;14 November 2020;OH0004;62;;RS DQLab;sell
DQ-02099;14 November 2020;OH0004;10;;RS DQLab;sell
DQ-02100;14 November 2020;OB0001;9;;RS DQLab;sell
DQ-02101;15 November 2020;OA0005;41;;RS DQLab;sell
DQ-02102;15 November 2020;OH0005;12;;RS DQLab;sell
DQ-02103;15 November 2020;OT0001;17;;RS DQLab;sell
DQ-02104;15 November 2020;OA0006;15;;RS DQLab;sell
DQ-02105;15 November 2020;OA0006;3;;RS DQLab;sell
DQ-02106;15 November 2020;OD0001;8;;RS DQLab;sell
DQ-02107;15 November 2020;OH0001;40;;RS DQLab;sell
DQ-02108;16 November 2020;OB0002;27;;RS DQLab;sell
DQ-02109;16 November 2020;OD0009;50;;RS DQLab;sell
DQ-02110;16 November 2020;OA0003;76;;RS DQLab;sell
DQ-02111;17 November 2020;OH0003;16;;RS DQLab;sell
DQ-02112;17 November 2020;OD0007;50;;RS DQLab;sell
DQ-02113;17 November 2020;OD0011;8;;RS DQLab;sell
DQ-02114;17 November 2020;OK0002;1;;RS DQLab;sell
DQ-02115;17 November 2020;OH0004;1;;RS DQLab;sell
DQ-02116;18 November 2020;OA0005;15;;RS DQLab;sell
DQ-02117;18 November 2020;OD0011;20;;RS DQLab;sell
DQ-02118;18 November 2020;OH0001;30;;RS DQLab;sell
DQ-02119;18 November 2020;OB0007;4;;RS DQLab;sell
DQ-02120;18 November 2020;OH0004;13;;RS DQLab;sell
DQ-02121;19 November 2020;OD0008;15;;RS DQLab;sell
DQ-02122;19 November 2020;OD0001;13;;RS DQLab;sell
DQ-02123;19 November 2020;OK0002;58;;RS DQLab;sell
DQ-02124;19 November 2020;OH0001;83;;RS DQLab;sell
DQ-02125;19 November 2020;OB0008;110;;RS DQLab;sell
DQ-02126;20 November 2020;OD0008;43;;RS DQLab;sell
DQ-02127;20 November 2020;OD0008;36;;RS DQLab;sell
DQ-02128;20 November 2020;OA0005;58;;RS DQLab;sell
DQ-02129;20 November 2020;OD0009;4;;RS DQLab;sell
DQ-02130;20 November 2020;OT0001;14;;RS DQLab;sold
DQ-02131;20 November 2020;OA0006;64;;RS DQLab;sell
DQ-02132;20 November 2020;OA0004;62;;RS DQLab;sell
DQ-02133;20 November 2020;OB0004;14;;RS DQLab;sell
DQ-02134;20 November 2020;OH0002;503;;RS DQLab;sell
